input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
contigs	NORB	gi:489822049:ref:WP_003725847.1:|FEATURES|norB|fluoroquinolone|norB	deeparg_db	db_v_1	gi:489822049:ref:WP_003725847.1:	deeparg	tool_v_1	99.6	NODE_67_length_145264_cov_63.932298			1.0	479.0													fluoroquinolone		
contigs	NORB	gi:917392609:ref:WP_051999321.1:|FEATURES|norB|fluoroquinolone|norB	deeparg_db	db_v_1	gi:917392609:ref:WP_051999321.1:	deeparg	tool_v_1	53.2	NODE_258_length_46722_cov_64.533868			4.0	457.0													fluoroquinolone		
contigs	NORB	gi:489822049:ref:WP_003725847.1:|FEATURES|norB|fluoroquinolone|norB	deeparg_db	db_v_1	gi:489822049:ref:WP_003725847.1:	deeparg	tool_v_1	58.1	NODE_69_length_143509_cov_63.877982			5.0	453.0													fluoroquinolone		
contigs	OMPF	gi:377849761:gb:EHU14730.1:|FEATURES|ompF|multidrug|ompF	deeparg_db	db_v_1	gi:377849761:gb:EHU14730.1:	deeparg	tool_v_1	62.3	NODE_204_length_62929_cov_63.442727			1.0	355.0													multidrug		
contigs	OMPF	gi:377849761:gb:EHU14730.1:|FEATURES|ompF|multidrug|ompF	deeparg_db	db_v_1	gi:377849761:gb:EHU14730.1:	deeparg	tool_v_1	60.1	NODE_36_length_193136_cov_64.308456			1.0	355.0													multidrug		
contigs	OMPF	gi:377849761:gb:EHU14730.1:|FEATURES|ompF|multidrug|ompF	deeparg_db	db_v_1	gi:377849761:gb:EHU14730.1:	deeparg	tool_v_1	59.2	NODE_157_length_77450_cov_65.796072			1.0	355.0													multidrug		
contigs	OMPF	gi:823296122:ref:WP_047051707.1:|FEATURES|ompF|multidrug|ompF	deeparg_db	db_v_1	gi:823296122:ref:WP_047051707.1:	deeparg	tool_v_1	94.8	NODE_315_length_38388_cov_70.358177			1.0	582.0													multidrug		
contigs	OMPR	NC_008702.1.4607594.p01|FEATURES|ompR|multidrug|ompR	deeparg_db	db_v_1	NC_008702.1.4607594.p01	deeparg	tool_v_1	64.3	NODE_46_length_175928_cov_64.306710			6.0	243.0													multidrug		
contigs	OPRC	ZP_03790349|FEATURES|oprC|multidrug|oprC	deeparg_db	db_v_1	ZP_03790349	deeparg	tool_v_1	68.9	NODE_111_length_101750_cov_63.317538			1.0	1559.0													multidrug		
contigs	OQXB	YP_001693238|FEATURES|oqxB|multidrug|oqxB	deeparg_db	db_v_1	YP_001693238	deeparg	tool_v_1	96.3	NODE_54_length_159585_cov_63.969072			1.0	1050.0													multidrug		
contigs	OQXB	YP_001693238|FEATURES|oqxB|multidrug|oqxB	deeparg_db	db_v_1	YP_001693238	deeparg	tool_v_1	82.9	NODE_239_length_50479_cov_64.178665			1.0	1045.0													multidrug		
contigs	OQXB	YP_001693238|FEATURES|oqxB|multidrug|oqxB	deeparg_db	db_v_1	YP_001693238	deeparg	tool_v_1	99.6	NODE_174_length_70078_cov_65.770333			1.0	1050.0													multidrug		
contigs	OXA	gi:583596984:gb:EWE59955.1:|FEATURES|OXA-9|beta-lactam|OXA	deeparg_db	db_v_1	gi:583596984:gb:EWE59955.1:	deeparg	tool_v_1	57.1	NODE_275_length_43675_cov_62.342756			187.0	263.0													beta-lactam		
contigs	OXA	AY750909.1.gene1.p01|FEATURES|OXA-66|beta-lactam|OXA	deeparg_db	db_v_1	AY750909.1.gene1.p01	deeparg	tool_v_1	100.0	NODE_25_length_221718_cov_63.330551			1.0	274.0													beta-lactam		
contigs	OXA	AY236073.2.gene7.p01|FEATURES|OXA-48|beta-lactam|OXA	deeparg_db	db_v_1	AY236073.2.gene7.p01	deeparg	tool_v_1	100.0	NODE_853_length_2231_cov_59.943570			1.0	265.0													beta-lactam		
contigs	OXA	gi:583596984:gb:EWE59955.1:|FEATURES|OXA-9|beta-lactam|OXA	deeparg_db	db_v_1	gi:583596984:gb:EWE59955.1:	deeparg	tool_v_1	71.7	NODE_675_length_5028_cov_186.785844			169.0	220.0													beta-lactam		
contigs	OXA	AAA91586|FEATURES|OXA-1|beta-lactam|OXA	deeparg_db	db_v_1	AAA91586	deeparg	tool_v_1	100.0	NODE_933_length_1586_cov_126.278903			1.0	276.0													beta-lactam		
contigs	OXA	EF534256.2.gene1.p01|FEATURES|OXA-72|beta-lactam|OXA	deeparg_db	db_v_1	EF534256.2.gene1.p01	deeparg	tool_v_1	100.0	NODE_1058_length_942_cov_64.217587			1.0	275.0													beta-lactam		
contigs	PATA	NP_417544.5|FEATURES|patA|fluoroquinolone|patA	deeparg_db	db_v_1	NP_417544.5	deeparg	tool_v_1	99.6	NODE_300_length_40487_cov_63.932158			1.0	459.0													fluoroquinolone		
contigs	PBP-1A	YP_001290033|FEATURES|PBP-1A|beta-lactam|PBP-1A	deeparg_db	db_v_1	YP_001290033	deeparg	tool_v_1	51.0	NODE_217_length_57287_cov_63.480203			1.0	827.0													beta-lactam		
contigs	PBP-1B	YP_002467958|FEATURES|PBP-1B|beta-lactam|PBP-1B	deeparg_db	db_v_1	YP_002467958	deeparg	tool_v_1	53.2	NODE_273_length_43842_cov_63.528262			11.0	736.0													beta-lactam		
contigs	PENA	YP_002045964|FEATURES|penA|beta-lactam|penA	deeparg_db	db_v_1	YP_002045964	deeparg	tool_v_1	58.7	NODE_91_length_113525_cov_66.019847			2.0	623.0													beta-lactam		
contigs	PENA	YP_002792444|FEATURES|penA|beta-lactam|penA	deeparg_db	db_v_1	YP_002792444	deeparg	tool_v_1	99.1	NODE_244_length_49257_cov_64.669322			1.0	583.0													beta-lactam		
contigs	PENA	YP_002045964|FEATURES|penA|beta-lactam|penA	deeparg_db	db_v_1	YP_002045964	deeparg	tool_v_1	57.6	NODE_52_length_166184_cov_63.577617			2.0	623.0													beta-lactam		
contigs	PENA	YP_002045964|FEATURES|penA|beta-lactam|penA	deeparg_db	db_v_1	YP_002045964	deeparg	tool_v_1	58.3	NODE_106_length_104511_cov_64.311030			2.0	623.0													beta-lactam		
contigs	PENA	YP_002045964|FEATURES|penA|beta-lactam|penA	deeparg_db	db_v_1	YP_002045964	deeparg	tool_v_1	58.3	NODE_229_length_53792_cov_64.851387			3.0	623.0													beta-lactam		
contigs	PENA	YP_002146111|FEATURES|penA|beta-lactam|penA	deeparg_db	db_v_1	YP_002146111	deeparg	tool_v_1	88.0	NODE_112_length_101565_cov_63.944547			1.0	619.0													beta-lactam		
contigs	PENA	ZP_02659083|FEATURES|penA|beta-lactam|penA	deeparg_db	db_v_1	ZP_02659083	deeparg	tool_v_1	73.2	NODE_10_length_375103_cov_63.572028			4.0	623.0													beta-lactam		
contigs	PER	ABQ10556|FEATURES|PER-1|beta-lactam|PER	deeparg_db	db_v_1	ABQ10556	deeparg	tool_v_1	100.0	NODE_638_length_6076_cov_63.771300			1.0	308.0													beta-lactam		
contigs	QNRB20	BAG55487.1|FEATURES|QnrB20|fluoroquinolone|QnrB20	deeparg_db	db_v_1	BAG55487.1	deeparg	tool_v_1	98.2	NODE_803_length_2615_cov_137.732031			7.0	226.0													fluoroquinolone		
contigs	QNRB31	ADQ43424.1|FEATURES|QnrB31|fluoroquinolone|QnrB31	deeparg_db	db_v_1	ADQ43424.1	deeparg	tool_v_1	71.0	NODE_172_length_71451_cov_62.874601			13.0	226.0													fluoroquinolone		
contigs	QNRS8	AHE41345.1|FEATURES|QnrS8|fluoroquinolone|QnrS8	deeparg_db	db_v_1	AHE41345.1	deeparg	tool_v_1	100.0	NODE_820_length_2478_cov_122.500619			1.0	218.0													fluoroquinolone		
contigs	RAMA	AFK13828.1|FEATURES|ramA|multidrug|ramA	deeparg_db	db_v_1	AFK13828.1	deeparg	tool_v_1	51.0	NODE_313_length_38645_cov_62.982094			17.0	116.0													multidrug		
contigs	ROSA	ZP_04621517|FEATURES|rosA|fosmidomycin|rosA	deeparg_db	db_v_1	ZP_04621517	deeparg	tool_v_1	100.0	NODE_72_length_135860_cov_63.289143			1.0	329.0													fosmidomycin		
contigs	ROSB	gi:1001786599:ref:WP_061324791.1:|FEATURES|rosB|fosmidomycin|rosB	deeparg_db	db_v_1	gi:1001786599:ref:WP_061324791.1:	deeparg	tool_v_1	63.4	NODE_18_length_269003_cov_63.427332			1.0	563.0													fosmidomycin		
contigs	ROSB	gi:896190680:ref:WP_049199932.1:|FEATURES|rosB|fosmidomycin|rosB	deeparg_db	db_v_1	gi:896190680:ref:WP_049199932.1:	deeparg	tool_v_1	80.3	NODE_623_length_6807_cov_61.946238			1.0	554.0													fosmidomycin		
contigs	ROSB	gi:896190680:ref:WP_049199932.1:|FEATURES|rosB|fosmidomycin|rosB	deeparg_db	db_v_1	gi:896190680:ref:WP_049199932.1:	deeparg	tool_v_1	99.8	NODE_376_length_28906_cov_63.948043			1.0	563.0													fosmidomycin		
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	58.5	NODE_1367_length_304_cov_139.670683			135.0	224.0													multidrug		
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	55.0	NODE_1140_length_660_cov_61.803306			135.0	241.0													multidrug		
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	59.6	NODE_1393_length_274_cov_191.242009			1070.0	1121.0													multidrug		
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	50.2	NODE_747_length_3330_cov_143.981374			245.0	1080.0													multidrug		
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	55.5	NODE_211_length_60229_cov_63.772925			27.0	1137.0													multidrug		
contigs	SDIA	gi:209912597:dbj:BAG77671.1:|FEATURES|sdiA|unclassified|sdiA	deeparg_db	db_v_1	gi:209912597:dbj:BAG77671.1:	deeparg	tool_v_1	99.2	NODE_289_length_41610_cov_63.922488			1.0	244.0													unclassified		
contigs	SDIA	gi:1031823249:ref:WP_064150762.1:|FEATURES|sdiA|unclassified|sdiA	deeparg_db	db_v_1	gi:1031823249:ref:WP_064150762.1:	deeparg	tool_v_1	81.7	NODE_42_length_179633_cov_64.721842			1.0	388.0													unclassified		
contigs	SDIA	gi:1017238629:emb:SAD15775.1:|FEATURES|sdiA|unclassified|sdiA	deeparg_db	db_v_1	gi:1017238629:emb:SAD15775.1:	deeparg	tool_v_1	100.0	NODE_368_length_29979_cov_64.985062			1.0	263.0													unclassified		
contigs	SERRATIA_MARCESCENS_OMP1	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	deeparg_db	db_v_1	AIA49384.1	deeparg	tool_v_1	73.4	NODE_16_length_274800_cov_64.054272			1.0	374.0													multidrug		
contigs	SERRATIA_MARCESCENS_OMP1	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	deeparg_db	db_v_1	AIA49384.1	deeparg	tool_v_1	67.6	NODE_75_length_133196_cov_63.887518			1.0	374.0													multidrug		
contigs	SERRATIA_MARCESCENS_OMP1	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	deeparg_db	db_v_1	AIA49384.1	deeparg	tool_v_1	56.8	NODE_382_length_28032_cov_68.993244			1.0	374.0													multidrug		
contigs	SERRATIA_MARCESCENS_OMP1	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	deeparg_db	db_v_1	AIA49384.1	deeparg	tool_v_1	66.8	NODE_31_length_198945_cov_63.362190			1.0	374.0													multidrug		
contigs	SHV	AAX33294|FEATURES|SHV-5|beta-lactam|SHV	deeparg_db	db_v_1	AAX33294	deeparg	tool_v_1	100.0	NODE_904_length_1740_cov_248.284273			1.0	286.0													beta-lactam		
contigs	SUL1	NC_010558.1.6276115.p01|FEATURES|sul1|sulfonamide|sul1	deeparg_db	db_v_1	NC_010558.1.6276115.p01	deeparg	tool_v_1	99.7	NODE_1031_length_1062_cov_376.058590			1.0	308.0													sulfonamide		
contigs	SUL2	gi:322506435:gb:ADX01889.1:|FEATURES|sul2|sulfonamide|sul2	deeparg_db	db_v_1	gi:322506435:gb:ADX01889.1:	deeparg	tool_v_1	99.3	NODE_968_length_1384_cov_60.326561			7.0	288.0													sulfonamide		
contigs	TEM	HQ451074.1.gene4.p01|FEATURES|TEM-1|beta-lactam|TEM	deeparg_db	db_v_1	HQ451074.1.gene4.p01	deeparg	tool_v_1	100.0	NODE_1053_length_990_cov_318.018182			7.0	286.0													beta-lactam		
contigs	TET(38)	AAV80464.1|FEATURES|tet(38)|tetracycline|tet(38)	deeparg_db	db_v_1	AAV80464.1	deeparg	tool_v_1	99.8	NODE_367_length_30078_cov_63.113446			1.0	450.0													tetracycline		
contigs	TET34	Q8DF90|FEATURES|tet34|tetracycline|tet34	deeparg_db	db_v_1	Q8DF90	deeparg	tool_v_1	64.4	NODE_303_length_40290_cov_63.822070			1.0	149.0													tetracycline		
contigs	TET35	AF353562.gene.p01|FEATURES|tet35|tetracycline|tet35	deeparg_db	db_v_1	AF353562.gene.p01	deeparg	tool_v_1	54.0	NODE_158_length_76046_cov_63.491203			1.0	362.0													tetracycline		
contigs	TET41	AY264780.2.gene3.p01|FEATURES|tet41|tetracycline|tet41	deeparg_db	db_v_1	AY264780.2.gene3.p01	deeparg	tool_v_1	98.5	NODE_243_length_49668_cov_63.129502			1.0	393.0													tetracycline		
contigs	TETA	gi:503044395:ref:WP_013279371.1:|FEATURES|tetA|tetracycline|tetA	deeparg_db	db_v_1	gi:503044395:ref:WP_013279371.1:	deeparg	tool_v_1	99.8	NODE_712_length_4030_cov_63.121761			1.0	430.0													tetracycline		
contigs	TETB	YP_002394587|FEATURES|tetB|tetracycline|tetB	deeparg_db	db_v_1	YP_002394587	deeparg	tool_v_1	99.8	NODE_735_length_3579_cov_62.336266			1.0	417.0													tetracycline		
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	60.6	NODE_260_length_46437_cov_66.148829			29.0	132.0													tetracycline		
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	60.6	NODE_210_length_60258_cov_66.310832			29.0	132.0													tetracycline		
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	61.2	NODE_323_length_36506_cov_63.263340			30.0	127.0													tetracycline		
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	60.6	NODE_565_length_10691_cov_63.643381			29.0	132.0													tetracycline		
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	60.6	NODE_151_length_79735_cov_63.537262			29.0	132.0													tetracycline		
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	55.7	NODE_461_length_19476_cov_62.568354			29.0	134.0													tetracycline		
contigs	TETR	gi:771477733:ref:WP_045154795.1:|FEATURES|tetR|tetracycline|tetR	deeparg_db	db_v_1	gi:771477733:ref:WP_045154795.1:	deeparg	tool_v_1	99.1	NODE_100_length_107249_cov_63.352893			1.0	217.0													tetracycline		
contigs	TOLC	gi:765457889:ref:WP_044713717.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:765457889:ref:WP_044713717.1:	deeparg	tool_v_1	100.0	NODE_37_length_192844_cov_65.715124			1.0	490.0													multidrug		
contigs	TOLC	gi:641638394:emb:CDQ55087.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:641638394:emb:CDQ55087.1:	deeparg	tool_v_1	97.0	NODE_193_length_64926_cov_63.450324			1.0	604.0													multidrug		
contigs	TOLC	YP_002807373|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	YP_002807373	deeparg	tool_v_1	99.8	NODE_80_length_131520_cov_63.684996			1.0	506.0													multidrug		
contigs	TOLC	gi:556461894:ref:WP_023314865.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:556461894:ref:WP_023314865.1:	deeparg	tool_v_1	100.0	NODE_78_length_131903_cov_65.806550			1.0	492.0													multidrug		
contigs	TOLC	gi:487915233:ref:WP_001988699.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:487915233:ref:WP_001988699.1:	deeparg	tool_v_1	100.0	NODE_191_length_65334_cov_63.303038			1.0	448.0													multidrug		
contigs	TOLC	gi:641638394:emb:CDQ55087.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:641638394:emb:CDQ55087.1:	deeparg	tool_v_1	63.4	NODE_145_length_82875_cov_62.736114			1.0	603.0													multidrug		
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP001138.1.gene4273.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP001138.1.gene4273.p01	deeparg	tool_v_1	94.5	NODE_87_length_119119_cov_64.673671			1.0	457.0													unclassified		
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP000034.1.gene3834.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP000034.1.gene3834.p01	deeparg	tool_v_1	84.1	NODE_586_length_8907_cov_63.074559			1.0	454.0													unclassified		
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP000034.1.gene3834.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP000034.1.gene3834.p01	deeparg	tool_v_1	99.6	NODE_166_length_72938_cov_64.752411			1.0	457.0													unclassified		
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP001138.1.gene4273.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP001138.1.gene4273.p01	deeparg	tool_v_1	98.2	NODE_90_length_113813_cov_65.224907			1.0	457.0													unclassified		
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP000675.2.gene1535.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP000675.2.gene1535.p01	deeparg	tool_v_1	51.6	NODE_455_length_20139_cov_64.172326			3.0	224.0													unclassified		
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP000647.1.gene4257.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP000647.1.gene4257.p01	deeparg	tool_v_1	90.4	NODE_114_length_99654_cov_66.676121			1.0	457.0													unclassified		
contigs	TRIC	NP_248848.1|FEATURES|TriC|triclosan|TriC	deeparg_db	db_v_1	NP_248848.1	deeparg	tool_v_1	100.0	NODE_49_length_171302_cov_63.263759			1.0	1015.0													triclosan		
contigs	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	NC_002951.3238224.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	deeparg_db	db_v_1	NC_002951.3238224.p01	deeparg	tool_v_1	100.0	NODE_517_length_13800_cov_69.130593			1.0	451.0													unclassified		
contigs	UGD	AAC75089.1|FEATURES|ugd|peptide|ugd	deeparg_db	db_v_1	AAC75089.1	deeparg	tool_v_1	99.0	NODE_420_length_22873_cov_63.744675			1.0	388.0													peptide		
contigs	VANY	AAY52007|FEATURES|vanY|glycopeptide|vanY	deeparg_db	db_v_1	AAY52007	deeparg	tool_v_1	59.5	NODE_415_length_23223_cov_66.554213			176.0	217.0													glycopeptide		
contigs	VATC	AF015628.1.gene2.p01|FEATURES|vatC|MLS|vatC	deeparg_db	db_v_1	AF015628.1.gene2.p01	deeparg	tool_v_1	57.1	NODE_64_length_148600_cov_63.593308			119.0	188.0													MLS		
contigs	VGAC	AMP35312.1|FEATURES|vgaC|MLS|vgaC	deeparg_db	db_v_1	AMP35312.1	deeparg	tool_v_1	91.9	NODE_437_length_21643_cov_69.179544			1.0	74.0													MLS		
contigs	VGAC	AMP35312.1|FEATURES|vgaC|MLS|vgaC	deeparg_db	db_v_1	AMP35312.1	deeparg	tool_v_1	81.0	NODE_342_length_33650_cov_63.258253			13.0	75.0													MLS		
contigs	VGAC	AMP35312.1|FEATURES|vgaC|MLS|vgaC	deeparg_db	db_v_1	AMP35312.1	deeparg	tool_v_1	94.6	NODE_932_length_1591_cov_137.522786			1.0	74.0													MLS		
contigs	YOJI	NP_416715.1|FEATURES|YojI|peptide|YojI	deeparg_db	db_v_1	NP_416715.1	deeparg	tool_v_1	67.4	NODE_44_length_178480_cov_64.122455			1.0	545.0													peptide		
contigs	aac(3)-IId	aac(3)-IId	resfinder	db_v_1	EU022314	staramr	tool_v_1	99.88	NODE_971_length_1351_cov_62.547068			91.0	951.0							100.0	1.0					gentamicin		
contigs	aac(3)-Ia	aac(3)-Ia	resfinder	db_v_1	X15852	staramr	tool_v_1	99.06	NODE_918_length_1662_cov_67.283136			42.0	575.0							100.0	1.0					gentamicin		
contigs	aac(6')-Ib-cr	aac(6')-Ib-cr	resfinder	db_v_1	DQ303918	staramr	tool_v_1	99.64	NODE_1164_length_616_cov_317.882353			616.0	63.0							92.33	0.9233333333333332					ciprofloxacin I/R		
contigs	aac(6')-Ib3	aac(6')-Ib3	resfinder	db_v_1	X60321	staramr	tool_v_1	100.0	NODE_1164_length_616_cov_317.882353			616.0	63.0							99.82	0.9981981981981982					gentamicin		
contigs	aadA1	aadA1	resfinder	db_v_1	JQ480156	staramr	tool_v_1	100.0	NODE_1125_length_693_cov_253.377743			683.0	1.0							86.57	0.8656527249683144					streptomycin		
contigs	aadA2	aadA2	resfinder	db_v_1	JQ364967	staramr	tool_v_1	100.0	NODE_1071_length_891_cov_118.978469			891.0	108.0							98.99	0.98989898989899					streptomycin		
contigs	aadA5	aadA5	resfinder	db_v_1	AF137361	staramr	tool_v_1	100.0	NODE_926_length_1610_cov_65.670740			938.0	150.0							100.0	1.0					streptomycin		
contigs	ant(2'')-Ia	ant(2'')-Ia	resfinder	db_v_1	X04555	staramr	tool_v_1	100.0	NODE_1099_length_776_cov_58.104022			716.0	183.0							100.0	1.0					gentamicin, kanamycin		
contigs	ant(6)-Ia	ant(6)-Ia	resfinder	db_v_1	AF330699	staramr	tool_v_1	99.69	NODE_758_length_3197_cov_63.627307			131.0	772.0							70.63	0.7062706270627063					streptomycin		
contigs	aph(3'')-Ib	aph(3'')-Ib	resfinder	db_v_1	AF321551	staramr	tool_v_1	100.0	NODE_910_length_1699_cov_115.144161			1667.0	864.0							100.0	1.0					streptomycin		
contigs	aph(3')-III	aph(3')-III	resfinder	db_v_1	M26832	staramr	tool_v_1	100.0	NODE_758_length_3197_cov_63.627307			1392.0	2186.0							100.0	1.0					kanamycin		
contigs	aph(3')-IIb	aph(3')-IIb	resfinder	db_v_1	CP006832	staramr	tool_v_1	99.38	NODE_27_length_210538_cov_63.527487			106092.0	106898.0							100.0	1.0					kanamycin		
contigs	aph(3')-Ia	aph(3')-Ia	resfinder	db_v_1	X62115	staramr	tool_v_1	100.0	NODE_1074_length_880_cov_188.310303			814.0	1.0							99.75	0.9975490196078431					kanamycin		
contigs	aph(3')-VIj	aph(3')-VIj	resfinder	db_v_1	KU922928	staramr	tool_v_1	100.0	NODE_380_length_28321_cov_63.171443			1850.0	2629.0							100.0	1.0					kanamycin		
contigs	aph(6)-Id	aph(6)-Id	resfinder	db_v_1	M28829	staramr	tool_v_1	100.0	NODE_910_length_1699_cov_115.144161			864.0	28.0							100.0	1.0					kanamycin		
contigs	blaACT-16	blaACT-16	resfinder	db_v_1	AB737978	staramr	tool_v_1	99.39	NODE_337_length_34911_cov_69.401681			13696.0	14834.0							99.91	0.999122807017544					ampicillin, amoxicillin/clavulanic acid, cefoxitin, ceftriaxone		
contigs	blaCMY-48	blaCMY-48	resfinder	db_v_1	HM569226	staramr	tool_v_1	99.13	NODE_441_length_21507_cov_65.008624			13755.0	14900.0							100.0	1.0					ampicillin, amoxicillin/clavulanic acid, cefoxitin, ceftriaxone		
contigs	blaCTX-M-15	blaCTX-M-15	resfinder	db_v_1	DQ302097	staramr	tool_v_1	100.0	NODE_959_length_1425_cov_127.207299			1322.0	447.0							100.0	1.0					ampicillin, ceftriaxone		
contigs	blaKPC-3	blaKPC-3	resfinder	db_v_1	HM769262	staramr	tool_v_1	100.0	NODE_571_length_10008_cov_124.619512			2806.0	1925.0							100.0	1.0					ampicillin, amoxicillin/clavulanic acid, cefoxitin, ceftriaxone, meropenem		
contigs	blaNDM-4	blaNDM-4	resfinder	db_v_1	JQ348841	staramr	tool_v_1	100.0	NODE_765_length_3143_cov_128.069301			2947.0	2135.0							100.0	1.0					ampicillin, amoxicillin/clavulanic acid, cefoxitin, ceftriaxone, meropenem		
contigs	blaOXA-1	blaOXA-1	resfinder	db_v_1	J02967	staramr	tool_v_1	100.0	NODE_933_length_1586_cov_126.278903			1463.0	633.0							100.0	1.0					ampicillin		
contigs	blaOXA-48	blaOXA-48	resfinder	db_v_1	AY236073	staramr	tool_v_1	100.0	NODE_853_length_2231_cov_59.943570			2206.0	1409.0							100.0	1.0					ampicillin, meropenem		
